id,title,original_title,production_countries,overview,release_date,original_language,genres,runtime,budget,revenue,cast,vote_average,director,keywords,main_country,overview_tokens,overview_lemmas,overview_lemmatized,keywords_tfidf,topic_id
2912,El carnicero,Le Boucher,"['France', 'Italy']",La extraña amistad entre un carnicero de clase baja y una profesora de escuela reprimida coincide con una serie de asesinatos espeluznantes en un pueblo francés,1970-02-27,fr,"['Suspense', 'Crimen', 'Drama']",90,0,0,"['Stéphane Audran', 'Jean Yanne', 'Roger Rudel']",7.114,Claude Chabrol,"['vietnam veteran', 'province', 'butcher', 'murder', 'french noir']",France,"['extraña', 'amistad', 'carnicero', 'clase', 'baja', 'profesora', 'escuela', 'reprimida', 'coincide', 'serie', 'asesinatos', 'espeluznantes', 'pueblo', 'francés']","['extraño', 'amistad', 'carnicero', 'clase', 'bajo', 'profesoro', 'escuela', 'reprimido', 'coincidir', 'serie', 'asesinato', 'espeluznante', 'pueblo', 'francés']",extraño amistad carnicero clase bajo profesoro escuela reprimido coincidir serie asesinato espeluznante pueblo francés,"['espeluznante', 'francés', 'amistad', 'extraño', 'escuela']",8
96144,報仇,報仇,['Hong Kong'],Sin descripción disponible.,1970-05-14,zh,"['Acción', 'Drama', 'Crimen']",102,0,0,"['David Chiang Da-Wei', 'Ti Lung', 'Wang Ping']",6.239,Chang Cheh,[],Hong Kong,"['descripción', 'disponible']","['descripción', 'disponible']",descripción disponible,"['descripción', 'disponible']",3
71943,Sombras en la oscuridad,House of Dark Shadows,['United States of America'],"La película narra la historia del vampiro Barnabas Collins, la posible cura que le ofrece la Dra. Julia Hoffman, y su búsqueda del amor en medio del horror.",1970-09-09,en,"['Drama', 'Terror', 'Suspense']",97,750000,3672000,"['Jonathan Frid', 'Grayson Hall', 'Kathryn Leigh Scott']",6.532,Dan Curtis,"['vampire', 'transformation', 'family history', 'reincarnation', 'vampire hunter (slayer)', 'young boy', 'attack', 'doctor', 'wedding', 'gothic horror', 'portrait', 'lost love', 'mausoleum', 'music box', 'cure', 'costume party', 'old mansion', 'spurned woman']",United States of America,"['película', 'narra', 'historia', 'vampiro', 'barnabas', 'collins', 'posible', 'cura', 'ofrece', 'dra', 'julia', 'hoffman', 'búsqueda', 'amor', 'medio', 'horror']","['película', 'narrar', 'historio', 'vampiro', 'barnaba', 'collins', 'posible', 'cura', 'ofrecer', 'dra', 'julio', 'hoffman', 'búsqueda', 'amor', 'medio', 'horror']",película narrar historio vampiro barnaba collins posible cura ofrecer dra julio hoffman búsqueda amor medio horror,"['julio', 'vampiro', 'búsqueda', 'horror', 'posible']",9
516032,Shameless,Shameless,[],Sin descripción disponible.,1970-01-26,en,"['Animación', 'Ciencia ficción']",13,0,0,[],0.0,Victor Faccinto,[],Unknown,"['descripción', 'disponible']","['descripción', 'disponible']",descripción disponible,"['descripción', 'disponible']",3
31304,Una historia de amor sueca,En kärlekshistoria,['Sweden'],"Cuenta la historia de amor entre dos chicos de catorce años, con una audacia inusual porque se anima a registrar la sensualidad e intensidad de los cuerpos y las emociones de estos adolescentes, dejando como fondo el oscuro retrato de sus familias, para focalizar el relato en la amorosa y tierna relación de los protagonistas, refugio frente a un entorno adulto de hostilidad y locura.",1970-04-24,sv,"['Drama', 'Romance']",125,0,0,"['Rolf Sohlman', 'Ann-Sofie Kylin', 'Bertil Norström']",7.043,Roy Andersson,"['adolescence', 'sweden', 'coming of age', 'teenage love', 'midsummer']",Sweden,"['cuenta', 'historia', 'amor', 'dos', 'chicos', 'catorce', 'años', 'audacia', 'inusual', 'anima', 'registrar', 'sensualidad', 'intensidad', 'cuerpos', 'emociones', 'adolescentes', 'dejando', 'fondo', 'oscuro', 'retrato', 'familias', 'focalizar', 'relato', 'amorosa', 'tierna', 'relación', 'protagonistas', 'refugio', 'frente', 'entorno', 'adulto', 'hostilidad', 'locura']","['contar', 'historia', 'amor', 'dos', 'chico', 'catorce', 'año', 'audaciar', 'inusual', 'animar', 'registrar', 'sensualidad', 'intensidad', 'cuerpo', 'emoción', 'adolescente', 'dejar', 'fondo', 'oscuro', 'retrato', 'familia', 'focalizar', 'relato', 'amoroso', 'tierna', 'relación', 'protagonista', 'refugio', 'frente', 'entorno', 'adulto', 'hostilidad', 'locuro']",contar historia amor dos chico catorce año audaciar inusual animar registrar sensualidad intensidad cuerpo emoción adolescente dejar fondo oscuro retrato familia focalizar relato amoroso tierna relación protagonista refugio frente entorno adulto hostilidad locuro,"['amoroso', 'refugio', 'emoción', 'retrato', 'relato']",3
96265,Cañones para Córdoba,Cannon for Cordoba,['United States of America'],"En 1912, durante la Revolución mexicana, la frontera entre Texas y México permanece en llamas debido a las salvajes incursiones de grupos de bandidos mexicanos que se autodenominan revolucionarios. Por ello, el Gobierno de los Estados Unidos confía al general Pershing la captura del general Héctor Córdoba, el más notorio entre ellos.",1970-10-01,en,"['Acción', 'Aventura', 'Western']",97,0,0,"['George Peppard', 'Giovanna Ralli', 'Raf Vallone']",5.6,Paul Wendkos,"['mexican revolution', 'warlord', 'suicide mission', 'train robbery', 'mexican border', '1910s']",United States of America,"['revolución', 'mexicana', 'frontera', 'texas', 'méxico', 'permanece', 'llamas', 'debido', 'salvajes', 'incursiones', 'grupos', 'bandidos', 'mexicanos', 'autodenominan', 'revolucionarios', 'ello', 'gobierno', 'unidos', 'confía', 'general', 'pershing', 'captura', 'general', 'héctor', 'córdoba', 'notorio']","['revolución', 'mexicano', 'frontera', 'texas', 'méxico', 'permanecer', 'llama', 'debido', 'salvaj', 'incursión', 'grupo', 'bandido', 'mexicano', 'autodenominar', 'revolucionario', 'gobierno', 'unidos', 'confía', 'general', 'pershing', 'captura', 'general', 'héctor', 'córdoba', 'notorio']",revolución mexicano frontera texas méxico permanecer llama debido salvaj incursión grupo bandido mexicano autodenominar revolucionario gobierno unidos confía general pershing captura general héctor córdoba notorio,"['mexicano', 'general', 'permanecer', 'frontera', 'revolucionario']",5
87358,Nido de avispas,Hornets' Nest,"['Italy', 'United States of America']","En un pueblecito de Italia, durante la Segunda Guerra Mundial, el ejército alemán fusila a la población civil por negarse a dar información sobre el paradero de los partisanos. Los niños huérfanos pretenden formar una partida de guerrilleros para vengar a sus familias. Su oportunidad llegará cuando los nazis aniquilen a un grupo de comandos de las fuerzas americanas que se han lanzado en paracaídas en los alrededores. Los niños encontrarán al único superviviente y le llevarán a su escondite. A cambio de su ayuda para llevar a cabo la misión, los chavales le pedirán que les enseñe a matar a sus odiados enemigos.",1970-09-08,en,"['Bélica', 'Drama', 'Acción']",110,0,0,"['Rock Hudson', 'Sylva Koscina', 'Sergio Fantoni']",5.6,Phil Karlson,[],Italy,"['pueblecito', 'italia', 'segunda', 'guerra', 'mundial', 'ejército', 'alemán', 'fusila', 'población', 'civil', 'negarse', 'dar', 'información', 'paradero', 'partisanos', 'niños', 'huérfanos', 'pretenden', 'formar', 'partida', 'guerrilleros', 'vengar', 'familias', 'oportunidad', 'llegará', 'nazis', 'aniquilen', 'grupo', 'comandos', 'fuerzas', 'americanas', 'lanzado', 'paracaídas', 'alrededores', 'niños', 'encontrarán', 'único', 'superviviente', 'llevarán', 'escondite', 'cambio', 'ayuda', 'llevar', 'cabo', 'misión', 'chavales', 'pedirán', 'enseñe', 'matar', 'odiados', 'enemigos']","['pueblecito', 'italia', 'segundo', 'guerra', 'mundial', 'ejército', 'alemán', 'fusila', 'población', 'civil', 'dar', 'información', 'paradero', 'partisano', 'niño', 'huérfano', 'pretender', 'formar', 'partida', 'guerrillero', 'vengar', 'familia', 'oportunidad', 'llegar', 'nazi', 'aniquilir', 'grupo', 'comando', 'fuerza', 'americana', 'lanzado', 'paracaída', 'alrededor', 'niño', 'encontrar', 'único', 'superviviente', 'llevar', 'escondite', 'cambio', 'ayudo', 'llevar', 'cabo', 'misión', 'chaval', 'pedir', 'enseñe', 'matar', 'odiado', 'enemigo']",pueblecito italia segundo guerra mundial ejército alemán fusila población civil dar información paradero partisano niño huérfano pretender formar partida guerrillero vengar familia oportunidad llegar nazi aniquilir grupo comando fuerza americana lanzado paracaída alrededor niño encontrar único superviviente llevar escondite cambio ayudo llevar cabo misión chaval pedir enseñe matar odiado enemigo,"['niño', 'llevar', 'vengar', 'comando', 'italia']",8
37662,Los chicos del tren,The Railway Children,['United Kingdom'],"A principios del siglo XX, una familia tiene que mudarse a Londres desde la campiña inglesa donde siempre han residido, debido a que el padre es falsamente acusado de vender secretos de estado a los rusos, y es encarcelado durante 5 años. Sus tres hijos, Roberta, Peter y Phyllis, pasan el tiempo viendo ir y venir los trenes y saludando a los pasajeros con la mano. Así es como traban amistad con un anciano señor que siempre toma el tren de las 09:45, y que ayudará a la familia a probar la inocencia del padre.",1970-12-21,en,"['Drama', 'Familia']",109,0,0,"['Dinah Sheridan', 'Bernard Cribbins', 'William Mervyn']",6.7,Lionel Jeffries,"['northern england', 'countryside', 'father', 'railway car', 'family relationships', 'yorkshire', 'rural area', 'teenage girl', 'missing person', 'railway station', ""children's perspectives""]",United Kingdom,"['principios', 'siglo', 'familia', 'mudarse', 'londres', 'campiña', 'inglesa', 'siempre', 'residido', 'debido', 'padre', 'falsamente', 'acusado', 'vender', 'secretos', 'rusos', 'encarcelado', 'años', 'tres', 'hijos', 'roberta', 'peter', 'phyllis', 'pasan', 'tiempo', 'viendo', 'venir', 'trenes', 'saludando', 'pasajeros', 'mano', 'así', 'traban', 'amistad', 'anciano', 'señor', 'siempre', 'toma', 'tren', 'ayudará', 'familia', 'probar', 'inocencia', 'padre']","['principio', 'siglo', 'familia', 'londres', 'campiña', 'inglés', 'siempre', 'residido', 'debido', 'padre', 'falsamente', 'acusado', 'vender', 'secreto', 'ruso', 'encarcelado', 'año', 'tres', 'hijo', 'robertar', 'peter', 'phylli', 'pasar', 'tiempo', 'ver', 'venir', 'tren', 'saludar', 'pasajero', 'mano', 'así', 'trar', 'amistad', 'anciano', 'señor', 'siempre', 'tomar', 'tren', 'ayudar', 'familia', 'probar', 'inocencia', 'padre']",principio siglo familia londres campiña inglés siempre residido debido padre falsamente acusado vender secreto ruso encarcelado año tres hijo robertar peter phylli pasar tiempo ver venir tren saludar pasajero mano así trar amistad anciano señor siempre tomar tren ayudar familia probar inocencia padre,"['tren', 'siempre', 'familia', 'padre', 'trar']",5
448380,"El caradura, la rubia y el millonario",Togetherness,['United States of America'],"Una atractiva rubia comunista atrae la atención de dos ricos playboys, que se la disputan con toda clase de trucos.",1970-09-13,en,['Comedia'],103,0,0,"['George Hamilton', 'Peter Lawford', 'Olga Schoberová']",3.0,Arthur Marks,[],United States of America,"['atractiva', 'rubia', 'comunista', 'atrae', 'atención', 'dos', 'ricos', 'playboys', 'disputan', 'toda', 'clase', 'trucos']","['atractivo', 'rubio', 'comunista', 'atraer', 'atención', 'dos', 'rico', 'playboys', 'disputar', 'todo', 'clase', 'truco']",atractivo rubio comunista atraer atención dos rico playboys disputar todo clase truco,"['atención', 'atraer', 'atractivo', 'clase', 'rico']",1
77165,Y Dios le dijo a Caín,E Dio disse a Caino…,"['Germany', 'Italy']","El teniente Hamilton, del ejército nordista, queda en libertad después de cumplir diez años de trabajos forzados, acusado injustamente por Acombar, quien se apoderó no sólo de sus bienes, sino también de su prometida. Ahora regresa para vengarse. Coincidiendo en la diligencia con el hijo de Acombar, le envía el recado de su inminente llegada. Hamilton espera que caiga la noche y llegue un tornado para llevar a cabo su venganza. Acombar, enterado de sus planes, ordena a sus hombres perseguir y eliminar a Hamilton.",1970-02-05,it,"['Western', 'Terror', 'Misterio']",90,0,0,"['Klaus Kinski', 'Peter Carsten', 'Marcella Michelangeli']",6.6,Antonio Margheriti,"['spaghetti western', 'eurowestern']",Germany,"['teniente', 'hamilton', 'ejército', 'nordista', 'queda', 'libertad', 'después', 'cumplir', 'diez', 'años', 'trabajos', 'forzados', 'acusado', 'injustamente', 'acombar', 'apoderó', 'sólo', 'bienes', 'sino', 'prometida', 'ahora', 'regresa', 'vengarse', 'coincidiendo', 'diligencia', 'hijo', 'acombar', 'envía', 'recado', 'inminente', 'llegada', 'hamilton', 'espera', 'caiga', 'noche', 'llegue', 'tornado', 'llevar', 'cabo', 'venganza', 'acombar', 'enterado', 'planes', 'ordena', 'hombres', 'perseguir', 'eliminar', 'hamilton']","['teniente', 'hamilton', 'ejército', 'nordista', 'quedar', 'libertad', 'después', 'cumplir', 'diez', 'año', 'trabajo', 'forzado', 'acusado', 'injustamente', 'acombar', 'apoderar', 'sólo', 'bien', 'sino', 'prometido', 'ahora', 'regresar', 'coincidir', 'diligencia', 'hijo', 'acombar', 'enviar', 'recado', 'inminente', 'llegada', 'hamilton', 'esperar', 'caer', 'noche', 'llegar', 'tornado', 'llevar', 'cabo', 'venganza', 'acombar', 'enterado', 'plan', 'ordenar', 'hombre', 'perseguir', 'eliminar', 'hamilton']",teniente hamilton ejército nordista quedar libertad después cumplir diez año trabajo forzado acusado injustamente acombar apoderar sólo bien sino prometido ahora regresar coincidir diligencia hijo acombar enviar recado inminente llegada hamilton esperar caer noche llegar tornado llevar cabo venganza acombar enterado plan ordenar hombre perseguir eliminar hamilton,"['apoderar', 'forzado', 'prometido', 'inminente', 'diez']",1
36261,Los héroes,十三太保,['Hong Kong'],"A finales de la dinastía Tang, Li Ke-young, gobernador del estado de Sha To, y sus trece hijos, emprendieron la captura de la capital imperial Changan a manos de los rebeldes. Durante la campaña se crean enfrentamientos entre los hermanos, ya que Li Ke-yung no confía en las habilidades de su hijo Li Tsun-hsin a favor de Li Tsun-hsiao.",1970-08-14,zh,"['Acción', 'Drama', 'Historia']",117,0,0,"['David Chiang Da-Wei', 'Ti Lung', 'Ku Feng']",6.7,Chang Cheh,['mughal empire'],Hong Kong,"['finales', 'dinastía', 'tang', 'young', 'gobernador', 'sha', 'trece', 'hijos', 'emprendieron', 'captura', 'capital', 'imperial', 'changan', 'manos', 'rebeldes', 'campaña', 'crean', 'enfrentamientos', 'hermanos', 'yung', 'confía', 'habilidades', 'hijo', 'tsun', 'hsin', 'favor', 'tsun', 'hsiao']","['final', 'dinastir', 'tang', 'young', 'gobernador', 'sha', 'trece', 'hijo', 'emprender', 'captura', 'capital', 'imperial', 'changar', 'mano', 'rebelde', 'campaña', 'crear', 'enfrentamiento', 'hermano', 'yung', 'confiar', 'habilidades', 'hijo', 'tsun', 'hsin', 'favor', 'tsun', 'hsiao']",final dinastir tang young gobernador sha trece hijo emprender captura capital imperial changar mano rebelde campaña crear enfrentamiento hermano yung confiar habilidades hijo tsun hsin favor tsun hsiao,"['hijo', 'enfrentamiento', 'captura', 'crear', 'rebelde']",8
106326,Los libertinos,The Adventurers,['United States of America'],Adaptación de un best seller de Harold Robbins ambientado en un imaginario país sudamericano en el que tiene lugar una revolución. Considerables dosis de sexo y violencia para un filme que obtuvo críticas bastante negativas.,1970-03-25,en,"['Drama', 'Acción', 'Aventura']",171,0,0,"['Charles Aznavour', 'Alan Badel', 'Candice Bergen']",4.5,Lewis Gilbert,[],United States of America,"['adaptación', 'best', 'seller', 'harold', 'robbins', 'ambientado', 'imaginario', 'país', 'sudamericano', 'lugar', 'revolución', 'considerables', 'dosis', 'sexo', 'violencia', 'filme', 'obtuvo', 'críticas', 'bastante', 'negativas']","['adaptación', 'best', 'seller', 'harold', 'robbins', 'ambientado', 'imaginario', 'país', 'sudamericano', 'lugar', 'revolución', 'considerable', 'dosis', 'sexo', 'violencia', 'filme', 'obtener', 'crítica', 'bastante', 'negativo']",adaptación best seller harold robbins ambientado imaginario país sudamericano lugar revolución considerable dosis sexo violencia filme obtener crítica bastante negativo,"['obtener', 'ambientado', 'violencia', 'imaginario', 'sexo']",5
29210,Hollywood Horror House,Hollywood Horror House,['United States of America'],Sin descripción disponible.,1970-01-01,en,"['Suspense', 'Terror']",91,0,0,"['Miriam Hopkins', 'David Garfield', 'Gale Sondergaard']",5.4,Donald Wolfe,[],United States of America,"['descripción', 'disponible']","['descripción', 'disponible']",descripción disponible,"['descripción', 'disponible']",3
